date_time,Raw Demand (MW),Forecasted Demand (MW),Classification,Cleaned Demand (MW)
20150718T20Z,MISSING,MISSING,MISSING,6553
20150718T21Z,MISSING,MISSING,MISSING,6379
20150718T22Z,MISSING,MISSING,MISSING,6367
20150718T23Z,MISSING,MISSING,MISSING,6248
20150719T00Z,MISSING,MISSING,MISSING,6313
20150719T01Z,MISSING,MISSING,MISSING,6452
20150719T02Z,MISSING,MISSING,MISSING,6368
20150719T03Z,MISSING,MISSING,MISSING,6310
20150719T04Z,MISSING,MISSING,MISSING,6100
20150719T05Z,MISSING,MISSING,MISSING,5872
20150719T06Z,MISSING,MISSING,MISSING,5527
20150719T07Z,MISSING,MISSING,MISSING,5366
20150719T08Z,MISSING,MISSING,MISSING,5173
20150719T09Z,MISSING,MISSING,MISSING,5007
20150719T10Z,MISSING,MISSING,MISSING,5003
20150719T11Z,MISSING,MISSING,MISSING,4838
20150719T12Z,MISSING,MISSING,MISSING,4888
20150719T13Z,MISSING,MISSING,MISSING,4903
20150719T14Z,MISSING,MISSING,MISSING,5144
20150719T15Z,MISSING,MISSING,MISSING,5332
20150719T16Z,MISSING,MISSING,MISSING,5563
20150719T17Z,MISSING,MISSING,MISSING,5798
20150719T18Z,MISSING,MISSING,MISSING,6040
20150719T19Z,MISSING,MISSING,MISSING,6272
20150719T20Z,MISSING,MISSING,MISSING,6489
20150719T21Z,MISSING,MISSING,MISSING,6658
20150719T22Z,MISSING,MISSING,MISSING,6819
20150719T23Z,MISSING,MISSING,MISSING,6961
20150720T00Z,MISSING,MISSING,MISSING,6955
20150720T01Z,MISSING,MISSING,MISSING,7060
20150720T02Z,MISSING,MISSING,MISSING,6902
20150720T03Z,MISSING,MISSING,MISSING,6878
20150720T04Z,MISSING,MISSING,MISSING,6519
20150720T05Z,MISSING,MISSING,MISSING,6254
20150720T06Z,MISSING,MISSING,MISSING,5844
20150720T07Z,MISSING,MISSING,MISSING,5551
20150720T08Z,MISSING,MISSING,MISSING,5312
20150720T09Z,MISSING,MISSING,MISSING,5131
20150720T10Z,MISSING,MISSING,MISSING,5213
20150720T11Z,MISSING,MISSING,MISSING,5079
20150720T12Z,MISSING,MISSING,MISSING,5250
20150720T13Z,MISSING,MISSING,MISSING,5405
20150720T14Z,MISSING,MISSING,MISSING,5728
20150720T15Z,MISSING,MISSING,MISSING,5954
20150720T16Z,MISSING,MISSING,MISSING,6276
20150720T17Z,MISSING,MISSING,MISSING,6449
20150720T18Z,MISSING,MISSING,MISSING,6697
20150720T19Z,MISSING,MISSING,MISSING,6952
20150720T20Z,MISSING,MISSING,MISSING,7002
20150720T21Z,MISSING,MISSING,MISSING,7223
