date_time,Cleaned Demand (MW)
20180616T19Z,59506
20180616T20Z,60938
20180616T21Z,61930
20180616T22Z,62463
20180616T23Z,61851
20180617T00Z,60664
20180617T01Z,58455
20180617T02Z,56069
20180617T03Z,54391
20180617T04Z,51496
20180617T05Z,48309
20180617T06Z,45104
20180617T07Z,42462
20180617T08Z,40517
20180617T09Z,38998
20180617T10Z,37972
20180617T11Z,37539
20180617T12Z,37101
20180617T13Z,38202
20180617T14Z,41599
20180617T15Z,45070
20180617T16Z,47712
20180617T17Z,50142
20180617T18Z,52765
20180617T19Z,54789
20180617T20Z,56111
20180617T21Z,57505
20180617T22Z,58418
20180617T23Z,58096
20180618T00Z,57057
20180618T01Z,55290
20180618T02Z,53662
20180618T03Z,52738
20180618T04Z,50119
20180618T05Z,46705
20180618T06Z,43706
20180618T07Z,41430
20180618T08Z,39875
20180618T09Z,39147
20180618T10Z,39118
20180618T11Z,40332
20180618T12Z,41975
20180618T13Z,43218
20180618T14Z,45005
20180618T15Z,47166
20180618T16Z,49705
20180618T17Z,51927
20180618T18Z,53793
20180618T19Z,55824
20180618T20Z,57512
20180618T21Z,58599
20180618T22Z,58985
20180618T23Z,58417
20180619T00Z,57163
20180619T01Z,55120
20180619T02Z,53304
20180619T03Z,51930
20180619T04Z,48768
20180619T05Z,45178
20180619T06Z,42098
20180619T07Z,39964
20180619T08Z,38584
20180619T09Z,37726
20180619T10Z,37665
20180619T11Z,38855
20180619T12Z,40644
20180619T13Z,41798
20180619T14Z,43299
20180619T15Z,45155
20180619T16Z,47363
20180619T17Z,48971
20180619T18Z,50343
20180619T19Z,51369
20180619T20Z,51704
20180619T21Z,51903
20180619T22Z,51922
20180619T23Z,51666
20180620T00Z,50902
20180620T01Z,49816
20180620T02Z,49277
20180620T03Z,48749
20180620T04Z,46390
20180620T05Z,43183
20180620T06Z,40427
20180620T07Z,38542
20180620T08Z,37396
20180620T09Z,36794
20180620T10Z,36990
20180620T11Z,38570
20180620T12Z,40670
20180620T13Z,42027
20180620T14Z,43343
20180620T15Z,45051
20180620T16Z,47010
20180620T17Z,49442
20180620T18Z,51514
20180620T19Z,53383
20180620T20Z,54575
20180620T21Z,55312
20180620T22Z,55479
20180620T23Z,54934
20180621T00Z,54002
20180621T01Z,52592
20180621T02Z,51271
20180621T03Z,50097
20180621T04Z,47087
20180621T05Z,43544
20180621T06Z,40668
20180621T07Z,38592
20180621T08Z,37265
20180621T09Z,36527
20180621T10Z,36521
20180621T11Z,37910
20180621T12Z,39804
20180621T13Z,41282
20180621T14Z,43350
20180621T15Z,46195
20180621T16Z,49312
20180621T17Z,52319
20180621T18Z,54774
20180621T19Z,56903
20180621T20Z,58984
20180621T21Z,60944
20180621T22Z,62433
20180621T23Z,62818
20180622T00Z,61913
20180622T01Z,59982
20180622T02Z,57812
20180622T03Z,55889
20180622T04Z,52216
20180622T05Z,48279
20180622T06Z,44862
20180622T07Z,42408
20180622T08Z,40797
20180622T09Z,39811
20180622T10Z,39585
20180622T11Z,40521
20180622T12Z,41939
20180622T13Z,43461
20180622T14Z,46278
20180622T15Z,49866
20180622T16Z,53320
20180622T17Z,56814
20180622T18Z,60014
20180622T19Z,63221
20180622T20Z,65884
20180622T21Z,67317
20180622T22Z,67808
20180622T23Z,67665
20180623T00Z,66693
20180623T01Z,64465
20180623T02Z,61774
20180623T03Z,59568
20180623T04Z,56125
20180623T05Z,52467
20180623T06Z,49019
20180623T07Z,46036
20180623T08Z,43655
20180623T09Z,41878
20180623T10Z,40566
20180623T11Z,40022
20180623T12Z,39968
20180623T13Z,40825
20180623T14Z,43546
20180623T15Z,46946
20180623T16Z,50586
20180623T17Z,54060
20180623T18Z,57300
20180623T19Z,60137
20180623T20Z,62373
20180623T21Z,63807
20180623T22Z,64587
20180623T23Z,64480
20180624T00Z,63145
20180624T01Z,60804
20180624T02Z,58528
20180624T03Z,56867
20180624T04Z,53809
20180624T05Z,50810
20180624T06Z,47848
20180624T07Z,45530
20180624T08Z,43581
20180624T09Z,42196
20180624T10Z,41278
20180624T11Z,40803
20180624T12Z,40391
20180624T13Z,40845
20180624T14Z,43488
20180624T15Z,46776
20180624T16Z,50598
20180624T17Z,54412
20180624T18Z,57610
20180624T19Z,60290
20180624T20Z,62333
20180624T21Z,63714
20180624T22Z,64511
20180624T23Z,64592
20180625T00Z,63301
20180625T01Z,61180
20180625T02Z,58905
20180625T03Z,57541
20180625T04Z,54216
20180625T05Z,50247
20180625T06Z,46751
20180625T07Z,44399
20180625T08Z,42779
20180625T09Z,41896
20180625T10Z,41787
20180625T11Z,42964
20180625T12Z,44153
20180625T13Z,44959
20180625T14Z,46791
20180625T15Z,49521
20180625T16Z,53019
20180625T17Z,56340
20180625T18Z,59059
20180625T19Z,61273
20180625T20Z,62351
20180625T21Z,63456
20180625T22Z,64462
20180625T23Z,64403
20180626T00Z,63247
20180626T01Z,61134
20180626T02Z,58897
20180626T03Z,57258
20180626T04Z,53773
20180626T05Z,49835
20180626T06Z,46485
20180626T07Z,44053
20180626T08Z,42340
20180626T09Z,41194
20180626T10Z,41026
20180626T11Z,42094
20180626T12Z,43488
20180626T13Z,44878
20180626T14Z,47578
20180626T15Z,51025
20180626T16Z,54609
20180626T17Z,57983
20180626T18Z,61016
20180626T19Z,63709
20180626T20Z,65731
20180626T21Z,67175
20180626T22Z,67658
20180626T23Z,67485
20180627T00Z,66426
20180627T01Z,64266
20180627T02Z,61507
20180627T03Z,59469
20180627T04Z,55530
20180627T05Z,51211
20180627T06Z,47551
20180627T07Z,44888
20180627T08Z,42982
20180627T09Z,41748
20180627T10Z,41431
20180627T11Z,42349
20180627T12Z,43497
20180627T13Z,45008
20180627T14Z,47938
20180627T15Z,51394
20180627T16Z,55124
20180627T17Z,58710
20180627T18Z,62070
20180627T19Z,65210
20180627T20Z,67494
20180627T21Z,68514
20180627T22Z,69039
20180627T23Z,69013
20180628T00Z,68297
20180628T01Z,66106
20180628T02Z,63187
20180628T03Z,60837
20180628T04Z,56802
20180628T05Z,52467
20180628T06Z,48629
20180628T07Z,45705
20180628T08Z,43691
20180628T09Z,42445
20180628T10Z,41980
20180628T11Z,42709
20180628T12Z,43787
20180628T13Z,45187
20180628T14Z,48028
20180628T15Z,51424
20180628T16Z,55151
20180628T17Z,58728
20180628T18Z,61913
20180628T19Z,64717
20180628T20Z,66844
20180628T21Z,67991
20180628T22Z,68582
20180628T23Z,68270
20180629T00Z,67087
20180629T01Z,64839
20180629T02Z,62296
20180629T03Z,60304
20180629T04Z,56451
20180629T05Z,52216
20180629T06Z,48518
20180629T07Z,45862
20180629T08Z,44054
20180629T09Z,42776
20180629T10Z,42353
20180629T11Z,43065
20180629T12Z,44004
20180629T13Z,45285
20180629T14Z,48054
20180629T15Z,51543
20180629T16Z,55153
20180629T17Z,58521
20180629T18Z,61526
20180629T19Z,64378
20180629T20Z,66367
20180629T21Z,67752
20180629T22Z,68441
20180629T23Z,67929
20180630T00Z,66073
20180630T01Z,63452
20180630T02Z,60748
20180630T03Z,58995
20180630T04Z,55727
20180630T05Z,52233
20180630T06Z,48297
20180630T07Z,46393
20180630T08Z,41201
20180630T09Z,37014
20180630T10Z,34249
20180630T11Z,32878
20180630T12Z,32870
20180630T13Z,34928
20180630T14Z,39327
20180630T15Z,43895
20180630T16Z,48990
20180630T17Z,54666
20180630T18Z,56867
20180630T19Z,62099
20180630T20Z,65058
20180630T21Z,68799
20180630T22Z,70535
20180630T23Z,71986
20180701T00Z,73850
20180701T01Z,70120
20180701T02Z,66667
20180701T03Z,63282
20180701T04Z,55938
20180701T05Z,50631
20180701T06Z,43115
20180701T07Z,42643
20180701T08Z,39994
20180701T09Z,39135
20180701T10Z,38276
20180701T11Z,37238
20180701T12Z,38276
20180701T13Z,39390
20180701T14Z,42241
20180701T15Z,44962
20180701T16Z,47365
20180701T17Z,51070
20180701T18Z,53737
20180701T19Z,55743
20180701T20Z,57852
20180701T21Z,59876
20180701T22Z,61175
20180701T23Z,61514
20180702T00Z,61367
20180702T01Z,58971
20180702T02Z,57273
20180702T03Z,53567
20180702T04Z,50711
20180702T05Z,48265
20180702T06Z,46784
20180702T07Z,44320
20180702T08Z,42514
20180702T09Z,41443
20180702T10Z,41056
20180702T11Z,41776
20180702T12Z,42714
20180702T13Z,43968
20180702T14Z,46827
20180702T15Z,50200
20180702T16Z,54107
20180702T17Z,57991
20180702T18Z,61595
20180702T19Z,64985
20180702T20Z,67561
20180702T21Z,68978
20180702T22Z,69309
20180702T23Z,69309
20180703T00Z,68658
20180703T01Z,66489
20180703T02Z,63469
20180703T03Z,61003
20180703T04Z,56768
20180703T05Z,52332
20180703T06Z,48214
20180703T07Z,45279
20180703T08Z,43206
20180703T09Z,41776
20180703T10Z,41215
20180703T11Z,41819
20180703T12Z,42799
20180703T13Z,43989
20180703T14Z,46738
20180703T15Z,50327
20180703T16Z,54663
20180703T17Z,58824
20180703T18Z,62419
20180703T19Z,65730
20180703T20Z,68225
20180703T21Z,69397
20180703T22Z,69648
20180703T23Z,69512
20180704T00Z,68601
20180704T01Z,66273
20180704T02Z,62898
20180704T03Z,59574
20180704T04Z,55262
20180704T05Z,50975
20180704T06Z,47370
20180704T07Z,44441
20180704T08Z,42087
20180704T09Z,40500
20180704T10Z,39739
20180704T11Z,39684
20180704T12Z,39472
20180704T13Z,39617
20180704T14Z,41771
20180704T15Z,44801
20180704T16Z,48221
20180704T17Z,51423
20180704T18Z,53953
20180704T19Z,55404
20180704T20Z,55811
20180704T21Z,55758
20180704T22Z,55365
20180704T23Z,54312
20180705T00Z,52897
20180705T01Z,51071
20180705T02Z,49421
20180705T03Z,48014
20180705T04Z,46061
20180705T05Z,43466
20180705T06Z,40567
20180705T07Z,38462
20180705T08Z,36889
20180705T09Z,35923
20180705T10Z,35814
20180705T11Z,36813
20180705T12Z,38186
20180705T13Z,39609
20180705T14Z,42312
20180705T15Z,45571
20180705T16Z,49286
20180705T17Z,52984
20180705T18Z,56259
20180705T19Z,59106
20180705T20Z,60961
20180705T21Z,62081
20180705T22Z,63101
20180705T23Z,63360
20180706T00Z,62246
20180706T01Z,59974
20180706T02Z,57781
20180706T03Z,55661
20180706T04Z,51847
20180706T05Z,47970
20180706T06Z,44526
20180706T07Z,41921
20180706T08Z,40088
20180706T09Z,38866
20180706T10Z,38501
20180706T11Z,39351
20180706T12Z,40636
20180706T13Z,41928
20180706T14Z,44744
20180706T15Z,48321
20180706T16Z,52270
20180706T17Z,55947
20180706T18Z,59038
20180706T19Z,61507
20180706T20Z,62743
20180706T21Z,62440
20180706T22Z,61203
20180706T23Z,59333
20180707T00Z,57320
20180707T01Z,54693
20180707T02Z,52837
20180707T03Z,51389
20180707T04Z,48679
20180707T05Z,45342
20180707T06Z,42285
20180707T07Z,39969
20180707T08Z,38219
20180707T09Z,36950
20180707T10Z,36279
20180707T11Z,36263
20180707T12Z,36474
20180707T13Z,37345
20180707T14Z,40444
20180707T15Z,44251
20180707T16Z,48199
20180707T17Z,51762
20180707T18Z,54608
20180707T19Z,56720
20180707T20Z,57948
20180707T21Z,58545
20180707T22Z,58499
20180707T23Z,57249
20180708T00Z,55480
20180708T01Z,53252
20180708T02Z,51544
20180708T03Z,50173
20180708T04Z,47619
20180708T05Z,44738
20180708T06Z,41980
20180708T07Z,39707
20180708T08Z,37892
20180708T09Z,36615
20180708T10Z,35824
20180708T11Z,35587
20180708T12Z,35478
20180708T13Z,36107
20180708T14Z,39123
20180708T15Z,42901
20180708T16Z,46509
20180708T17Z,49477
20180708T18Z,51613
20180708T19Z,52871
20180708T20Z,53872
20180708T21Z,54582
20180708T22Z,55018
20180708T23Z,54827
20180709T00Z,53821
20180709T01Z,52214
20180709T02Z,50792
20180709T03Z,49934
20180709T04Z,47157
20180709T05Z,43712
20180709T06Z,40735
20180709T07Z,38729
20180709T08Z,37426
20180709T09Z,36780
20180709T10Z,36949
20180709T11Z,38325
20180709T12Z,40071
20180709T13Z,41408
20180709T14Z,43591
20180709T15Z,46521
20180709T16Z,49564
20180709T17Z,52255
20180709T18Z,53896
20180709T19Z,54619
20180709T20Z,54581
20180709T21Z,54310
20180709T22Z,54401
20180709T23Z,54624
20180710T00Z,53861
20180710T01Z,52238
20180710T02Z,50998
20180710T03Z,50047
20180710T04Z,47066
20180710T05Z,43349
20180710T06Z,40500
20180710T07Z,38446
20180710T08Z,37021
20180710T09Z,36159
20180710T10Z,36228
20180710T11Z,37429
20180710T12Z,39126
20180710T13Z,40450
20180710T14Z,43075
20180710T15Z,46352
20180710T16Z,50222
20180710T17Z,54087
20180710T18Z,57453
20180710T19Z,60060
20180710T20Z,61497
20180710T21Z,61766
20180710T22Z,60867
20180710T23Z,59675
20180711T00Z,58308
20180711T01Z,56526
20180711T02Z,54959
20180711T03Z,53554
20180711T04Z,50159
20180711T05Z,46240
20180711T06Z,42817
20180711T07Z,40523
20180711T08Z,38926
20180711T09Z,37888
20180711T10Z,37670
20180711T11Z,38719
20180711T12Z,40358
20180711T13Z,41603
20180711T14Z,43830
20180711T15Z,47168
20180711T16Z,51101
20180711T17Z,54992
20180711T18Z,58497
20180711T19Z,61780
20180711T20Z,64051
20180711T21Z,65461
20180711T22Z,66467
20180711T23Z,66358
20180712T00Z,64822
20180712T01Z,62324
20180712T02Z,59722
20180712T03Z,57626
20180712T04Z,53764
20180712T05Z,49493
20180712T06Z,45756
20180712T07Z,43017
20180712T08Z,41066
20180712T09Z,39780
20180712T10Z,39422
20180712T11Z,40329
20180712T12Z,41786
20180712T13Z,42867
20180712T14Z,45525
20180712T15Z,49005
20180712T16Z,53004
20180712T17Z,56937
20180712T18Z,60366
20180712T19Z,63237
20180712T20Z,65055
20180712T21Z,65699
20180712T22Z,64858
20180712T23Z,62841
20180713T00Z,60243
20180713T01Z,57436
20180713T02Z,55267
20180713T03Z,53458
20180713T04Z,50171
20180713T05Z,46388
20180713T06Z,43212
20180713T07Z,40878
20180713T08Z,39251
20180713T09Z,38241
20180713T10Z,38011
20180713T11Z,38972
20180713T12Z,40386
20180713T13Z,41672
20180713T14Z,44313
20180713T15Z,47891
20180713T16Z,51970
20180713T17Z,55734
20180713T18Z,59032
20180713T19Z,62015
20180713T20Z,64002
20180713T21Z,65164
20180713T22Z,65839
20180713T23Z,65771
20180714T00Z,64252
20180714T01Z,61793
20180714T02Z,59203
20180714T03Z,57271
20180714T04Z,53886
20180714T05Z,50321
20180714T06Z,46914
20180714T07Z,44218
20180714T08Z,42139
20180714T09Z,40804
20180714T10Z,39971
20180714T11Z,39840
20180714T12Z,39852
20180714T13Z,40631
20180714T14Z,44127
20180714T15Z,48363
20180714T16Z,52521
20180714T17Z,56298
20180714T18Z,59477
20180714T19Z,61992
20180714T20Z,63889
20180714T21Z,65123
20180714T22Z,65511
20180714T23Z,65021
20180715T00Z,63654
20180715T01Z,61384
20180715T02Z,58945
20180715T03Z,57152
20180715T04Z,53942
20180715T05Z,50435
20180715T06Z,47201
20180715T07Z,44636
20180715T08Z,42784
20180715T09Z,41423
20180715T10Z,40536
20180715T11Z,40115
20180715T12Z,39827
20180715T13Z,40302
20180715T14Z,43375
20180715T15Z,47545
20180715T16Z,51592
20180715T17Z,55524
20180715T18Z,59000
20180715T19Z,61769
20180715T20Z,63708
20180715T21Z,64793
20180715T22Z,65654
20180715T23Z,65850
20180716T00Z,64703
20180716T01Z,62374
20180716T02Z,60014
20180716T03Z,58240
20180716T04Z,54747
20180716T05Z,50674
20180716T06Z,47181
20180716T07Z,44603
20180716T08Z,42809
20180716T09Z,41645
20180716T10Z,41326
20180716T11Z,42153
20180716T12Z,43517
20180716T13Z,44510
20180716T14Z,47087
20180716T15Z,50864
20180716T16Z,55179
20180716T17Z,59276
20180716T18Z,62972
20180716T19Z,66144
20180716T20Z,68631
20180716T21Z,69934
20180716T22Z,70592
20180716T23Z,70311
20180717T00Z,68819
20180717T01Z,66169
20180717T02Z,63458
20180717T03Z,60997
20180717T04Z,56516
20180717T05Z,51952
20180717T06Z,47982
20180717T07Z,45081
20180717T08Z,43086
20180717T09Z,41813
20180717T10Z,41379
20180717T11Z,42122
20180717T12Z,43409
20180717T13Z,44214
20180717T14Z,46460
20180717T15Z,49821
20180717T16Z,54129
20180717T17Z,58355
20180717T18Z,62309
20180717T19Z,65939
20180717T20Z,68705
20180717T21Z,70321
20180717T22Z,70975
20180717T23Z,70931
20180718T00Z,69793
20180718T01Z,67384
20180718T02Z,64541
20180718T03Z,61856
20180718T04Z,57394
20180718T05Z,52853
20180718T06Z,48962
20180718T07Z,46205
20180718T08Z,44071
20180718T09Z,42812
20180718T10Z,42456
20180718T11Z,43290
20180718T12Z,44553
20180718T13Z,45218
20180718T14Z,47457
20180718T15Z,50969
20180718T16Z,55234
20180718T17Z,59455
20180718T18Z,63422
20180718T19Z,67147
20180718T20Z,69955
20180718T21Z,71465
20180718T22Z,72203
20180718T23Z,72131
20180719T00Z,71185
20180719T01Z,68856
20180719T02Z,66068
20180719T03Z,63448
20180719T04Z,59290
20180719T05Z,54808
20180719T06Z,51079
20180719T07Z,48342
20180719T08Z,46119
20180719T09Z,44632
20180719T10Z,44036
20180719T11Z,44731
20180719T12Z,45746
20180719T13Z,46565
20180719T14Z,49062
20180719T15Z,52626
20180719T16Z,57059
20180719T17Z,61308
20180719T18Z,65268
20180719T19Z,68915
20180719T20Z,71581
20180719T21Z,72715
20180719T22Z,73264
20180719T23Z,73114
20180720T00Z,72219
20180720T01Z,70031
20180720T02Z,67264
20180720T03Z,64727
20180720T04Z,60497
20180720T05Z,56029
20180720T06Z,52101
20180720T07Z,49104
20180720T08Z,46688
20180720T09Z,44991
20180720T10Z,44318
20180720T11Z,44646
20180720T12Z,45614
20180720T13Z,46189
20180720T14Z,48712
20180720T15Z,52476
20180720T16Z,56752
20180720T17Z,60994
20180720T18Z,64945
20180720T19Z,68376
20180720T20Z,71027
20180720T21Z,72324
20180720T22Z,72933
20180720T23Z,72684
20180721T00Z,71155
20180721T01Z,68568
20180721T02Z,65569
20180721T03Z,63050
20180721T04Z,59171
20180721T05Z,55038
20180721T06Z,51261
20180721T07Z,48174
20180721T08Z,45600
20180721T09Z,43772
20180721T10Z,42544
20180721T11Z,42092
20180721T12Z,41898
20180721T13Z,42114
20180721T14Z,44786
20180721T15Z,49103
20180721T16Z,53859
20180721T17Z,58364
20180721T18Z,62219
20180721T19Z,65420
20180721T20Z,67986
20180721T21Z,69881
20180721T22Z,71001
20180721T23Z,71064
20180722T00Z,69697
20180722T01Z,67281
20180722T02Z,64509
20180722T03Z,61980
20180722T04Z,58361
20180722T05Z,54430
20180722T06Z,50973
20180722T07Z,48022
20180722T08Z,45685
20180722T09Z,43841
20180722T10Z,42532
20180722T11Z,41773
20180722T12Z,41161
20180722T13Z,41158
20180722T14Z,43919
20180722T15Z,48145
20180722T16Z,52878
20180722T17Z,57622
20180722T18Z,61766
20180722T19Z,65310
20180722T20Z,68058
20180722T21Z,69900
20180722T22Z,71106
20180722T23Z,71443
20180723T00Z,70801
20180723T01Z,68692
20180723T02Z,66073
20180723T03Z,63680
20180723T04Z,59603
20180723T05Z,55059
20180723T06Z,51100
20180723T07Z,48183
20180723T08Z,46102
20180723T09Z,44761
20180723T10Z,44300
20180723T11Z,44987
20180723T12Z,46086
20180723T13Z,46713
20180723T14Z,49031
20180723T15Z,52821
20180723T16Z,57364
20180723T17Z,61978
20180723T18Z,66007
20180723T19Z,69684
20180723T20Z,72083
20180723T21Z,73052
20180723T22Z,73050
20180723T23Z,72619
20180724T00Z,71216
20180724T01Z,68718
20180724T02Z,66376
20180724T03Z,63960
20180724T04Z,59754
20180724T05Z,55272
20180724T06Z,51475
20180724T07Z,48577
20180724T08Z,46405
20180724T09Z,44970
20180724T10Z,44449
20180724T11Z,45023
20180724T12Z,46392
20180724T13Z,47026
20180724T14Z,49005
20180724T15Z,52174
20180724T16Z,55890
20180724T17Z,59294
20180724T18Z,62316
20180724T19Z,65320
20180724T20Z,67833
20180724T21Z,69418
20180724T22Z,70207
20180724T23Z,69886
20180725T00Z,68382
20180725T01Z,65866
20180725T02Z,63293
20180725T03Z,60793
20180725T04Z,56353
20180725T05Z,51823
20180725T06Z,48108
20180725T07Z,45229
20180725T08Z,43012
20180725T09Z,41615
20180725T10Z,41151
20180725T11Z,41923
20180725T12Z,43107
20180725T13Z,44083
20180725T14Z,46914
20180725T15Z,50873
20180725T16Z,55247
20180725T17Z,59322
20180725T18Z,62631
20180725T19Z,65752
20180725T20Z,68068
20180725T21Z,69667
20180725T22Z,70547
20180725T23Z,70291
20180726T00Z,68813
20180726T01Z,66353
20180726T02Z,63553
20180726T03Z,60697
20180726T04Z,56103
20180726T05Z,51419
20180726T06Z,47497
20180726T07Z,44515
20180726T08Z,42290
20180726T09Z,40782
20180726T10Z,40270
20180726T11Z,40922
20180726T12Z,42115
20180726T13Z,43004
20180726T14Z,45564
20180726T15Z,49537
20180726T16Z,54047
20180726T17Z,58444
20180726T18Z,62386
20180726T19Z,65790
20180726T20Z,68279
20180726T21Z,69943
20180726T22Z,70693
20180726T23Z,70268
20180727T00Z,68576
20180727T01Z,65925
20180727T02Z,63423
20180727T03Z,60691
20180727T04Z,56512
20180727T05Z,52219
20180727T06Z,48471
20180727T07Z,45641
20180727T08Z,43526
20180727T09Z,42157
20180727T10Z,41604
20180727T11Z,42133
20180727T12Z,43235
20180727T13Z,43832
20180727T14Z,46284
20180727T15Z,49772
20180727T16Z,53680
20180727T17Z,57333
20180727T18Z,60660
20180727T19Z,63695
20180727T20Z,65843
20180727T21Z,67065
20180727T22Z,67335
20180727T23Z,66430
20180728T00Z,64558
20180728T01Z,62193
20180728T02Z,60190
20180728T03Z,58102
20180728T04Z,54632
20180728T05Z,51165
20180728T06Z,47973
20180728T07Z,45580
20180728T08Z,43692
20180728T09Z,42272
20180728T10Z,41372
20180728T11Z,41163
20180728T12Z,41274
20180728T13Z,41499
20180728T14Z,44216
20180728T15Z,47959
20180728T16Z,51967
20180728T17Z,56183
20180728T18Z,59927
20180728T19Z,62991
20180728T20Z,65346
20180728T21Z,66793
20180728T22Z,67633
20180728T23Z,67666
20180729T00Z,66446
20180729T01Z,64019
20180729T02Z,61618
20180729T03Z,59339
20180729T04Z,56080
20180729T05Z,52659
20180729T06Z,49519
20180729T07Z,46832
20180729T08Z,44716
20180729T09Z,43065
20180729T10Z,41932
20180729T11Z,41328
20180729T12Z,40994
20180729T13Z,41035
20180729T14Z,43726
20180729T15Z,48029
20180729T16Z,52526
20180729T17Z,56373
20180729T18Z,59381
20180729T19Z,62258
20180729T20Z,65089
20180729T21Z,67286
20180729T22Z,68544
20180729T23Z,68866
20180730T00Z,68340
20180730T01Z,66369
20180730T02Z,64308
20180730T03Z,62200
20180730T04Z,58328
20180730T05Z,54172
20180730T06Z,50433
20180730T07Z,47578
20180730T08Z,45483
20180730T09Z,44217
20180730T10Z,43729
20180730T11Z,44541
20180730T12Z,45948
20180730T13Z,46512
20180730T14Z,47988
20180730T15Z,50294
20180730T16Z,52894
20180730T17Z,55482
20180730T18Z,57568
20180730T19Z,59697
20180730T20Z,62060
20180730T21Z,64327
20180730T22Z,65992
20180730T23Z,66197
20180731T00Z,64931
20180731T01Z,62627
20180731T02Z,60617
20180731T03Z,58518
20180731T04Z,54616
20180731T05Z,50481
20180731T06Z,47095
20180731T07Z,44529
20180731T08Z,42703
20180731T09Z,41605
20180731T10Z,41307
20180731T11Z,42104
20180731T12Z,43497
20180731T13Z,44256
20180731T14Z,46268
20180731T15Z,48737
20180731T16Z,51544
20180731T17Z,54407
20180731T18Z,55582
20180731T19Z,56772
20180731T20Z,58067
20180731T21Z,59220
20180731T22Z,59936
20180731T23Z,59720
20180801T00Z,58540
20180801T01Z,56526
20180801T02Z,54483
20180801T03Z,52717
20180801T04Z,48994
20180801T05Z,44984
20180801T06Z,41643
20180801T07Z,39142
20180801T08Z,37474
20180801T09Z,36445
20180801T10Z,36232
20180801T11Z,37221
20180801T12Z,38746
20180801T13Z,39682
20180801T14Z,42247
20180801T15Z,45766
20180801T16Z,49749
20180801T17Z,53617
20180801T18Z,56851
20180801T19Z,59803
20180801T20Z,62388
20180801T21Z,64406
20180801T22Z,65575
20180801T23Z,65465
20180802T00Z,64050
20180802T01Z,61452
20180802T02Z,58548
20180802T03Z,55547
20180802T04Z,51284
20180802T05Z,46786
20180802T06Z,42982
20180802T07Z,40335
20180802T08Z,38512
20180802T09Z,37366
20180802T10Z,37095
20180802T11Z,37987
20180802T12Z,39522
20180802T13Z,40435
20180802T14Z,42901
20180802T15Z,46442
20180802T16Z,50514
20180802T17Z,54513
20180802T18Z,57930
20180802T19Z,61140
20180802T20Z,63615
20180802T21Z,65395
20180802T22Z,66128
20180802T23Z,65675
20180803T00Z,64158
20180803T01Z,61553
20180803T02Z,59032
20180803T03Z,56760
20180803T04Z,52888
20180803T05Z,48593
20180803T06Z,44913
20180803T07Z,42218
20180803T08Z,40188
20180803T09Z,38814
20180803T10Z,38271
20180803T11Z,38952
20180803T12Z,40324
20180803T13Z,41113
20180803T14Z,43689
20180803T15Z,47620
20180803T16Z,52119
20180803T17Z,56137
20180803T18Z,59436
20180803T19Z,62513
20180803T20Z,64929
20180803T21Z,66241
20180803T22Z,66901
20180803T23Z,66327
20180804T00Z,64456
20180804T01Z,61621
20180804T02Z,59005
20180804T03Z,56560
20180804T04Z,52924
20180804T05Z,49143
20180804T06Z,45763
20180804T07Z,43023
20180804T08Z,40823
20180804T09Z,39170
20180804T10Z,38264
20180804T11Z,38079
20180804T12Z,38372
20180804T13Z,38885
20180804T14Z,41865
20180804T15Z,45896
20180804T16Z,50167
20180804T17Z,53864
20180804T18Z,56830
20180804T19Z,59093
20180804T20Z,60741
20180804T21Z,62284
20180804T22Z,62788
20180804T23Z,61825
20180805T00Z,60192
20180805T01Z,58105
20180805T02Z,56335
20180805T03Z,54559
20180805T04Z,51670
20180805T05Z,48452
20180805T06Z,45459
20180805T07Z,42985
20180805T08Z,41021
20180805T09Z,39622
20180805T10Z,38760
20180805T11Z,38389
20180805T12Z,38347
20180805T13Z,38662
20180805T14Z,41438
20180805T15Z,45594
20180805T16Z,49644
20180805T17Z,53283
20180805T18Z,56487
20180805T19Z,59029
20180805T20Z,60774
20180805T21Z,62144
20180805T22Z,63006
20180805T23Z,63159
20180806T00Z,62166
20180806T01Z,60102
20180806T02Z,58451
20180806T03Z,56761
20180806T04Z,53290
20180806T05Z,49364
20180806T06Z,45996
20180806T07Z,43562
20180806T08Z,41845
20180806T09Z,40865
20180806T10Z,40699
20180806T11Z,41703
20180806T12Z,43301
20180806T13Z,44279
20180806T14Z,46807
20180806T15Z,50603
20180806T16Z,54601
20180806T17Z,57994
20180806T18Z,60787
20180806T19Z,63299
20180806T20Z,65444
20180806T21Z,66636
20180806T22Z,66876
20180806T23Z,66580
20180807T00Z,65481
20180807T01Z,63481
20180807T02Z,61323
20180807T03Z,59030
20180807T04Z,55281
20180807T05Z,51154
20180807T06Z,47607
20180807T07Z,44830
20180807T08Z,42947
20180807T09Z,41661
20180807T10Z,41214
20180807T11Z,42177
20180807T12Z,43912
20180807T13Z,44759
20180807T14Z,47220
20180807T15Z,50702
20180807T16Z,54620
20180807T17Z,58404
20180807T18Z,61883
20180807T19Z,64780
20180807T20Z,66616
20180807T21Z,67223
20180807T22Z,66955
20180807T23Z,66618
20180808T00Z,65413
20180808T01Z,63567
20180808T02Z,61666
20180808T03Z,59295
20180808T04Z,55270
20180808T05Z,51061
20180808T06Z,47682
20180808T07Z,45296
20180808T08Z,43551
20180808T09Z,42571
20180808T10Z,42410
20180808T11Z,43495
20180808T12Z,45038
20180808T13Z,45732
20180808T14Z,48049
20180808T15Z,51460
20180808T16Z,55307
20180808T17Z,58615
