date_time,Cleaned Demand (MW)
20180628T20Z,476551
20180628T21Z,480094
20180628T22Z,479475
20180628T23Z,473026
20180629T00Z,460681
20180629T01Z,446136
20180629T02Z,433341
20180629T03Z,412330
20180629T04Z,382585
20180629T05Z,354434
20180629T06Z,332986
20180629T07Z,318114
20180629T08Z,308047
20180629T09Z,304342
20180629T10Z,308532
20180629T11Z,319993
20180629T12Z,338399
20180629T13Z,362992
20180629T14Z,388904
20180629T15Z,415718
20180629T16Z,440340
20180629T17Z,462688
20180629T18Z,480777
20180629T19Z,494286
20180629T20Z,503223
20180629T21Z,508454
20180629T22Z,509866
20180629T23Z,502686
20180630T00Z,488571
20180630T01Z,470321
20180630T02Z,452581
20180630T03Z,428421
20180630T04Z,401643
20180630T05Z,355743
20180630T06Z,338759
20180630T07Z,331551
20180630T08Z,329864
20180630T09Z,331744
20180630T10Z,338382
20180630T11Z,345630
20180630T12Z,357318
20180630T13Z,378368
20180630T14Z,404098
20180630T15Z,429946
20180630T16Z,451009
20180630T17Z,466661
20180630T18Z,475282
20180630T19Z,479673
20180630T20Z,478878
20180630T21Z,477097
20180630T22Z,470506
20180630T23Z,458101
20180701T00Z,441728
20180701T01Z,424124
20180701T02Z,407890
20180701T03Z,389802
20180701T04Z,368051
20180701T05Z,365362
20180701T06Z,343853
20180701T07Z,327351
20180701T08Z,314744
20180701T09Z,306372
20180701T10Z,301321
20180701T11Z,298956
20180701T12Z,309255
20180701T13Z,332762
20180701T14Z,363950
20180701T15Z,394755
20180701T16Z,420392
20180701T17Z,441149
20180701T18Z,458008
20180701T19Z,470020
20180701T20Z,479305
20180701T21Z,485054
20180701T22Z,486553
20180701T23Z,481094
20180702T00Z,468512
20180702T01Z,453077
20180702T02Z,439932
20180702T03Z,419932
20180702T04Z,392921
20180702T05Z,365302
20180702T06Z,345167
20180702T07Z,330189
20180702T08Z,320300
20180702T09Z,316518
20180702T10Z,322086
20180702T11Z,334268
20180702T12Z,352581
20180702T13Z,377091
20180702T14Z,404202
20180702T15Z,432101
20180702T16Z,457510
20180702T17Z,478145
20180702T18Z,494996
20180702T19Z,506315
20180702T20Z,513089
20180702T21Z,516376
20180702T22Z,515485
20180702T23Z,510148
20180703T00Z,496769
20180703T01Z,479617
20180703T02Z,461106
20180703T03Z,435468
20180703T04Z,404102
20180703T05Z,374732
20180703T06Z,352113
20180703T07Z,335870
20180703T08Z,325126
20180703T09Z,320937
20180703T10Z,324918
20180703T11Z,337103
20180703T12Z,356495
20180703T13Z,380169
20180703T14Z,406701
20180703T15Z,435465
20180703T16Z,463424
20180703T17Z,486545
20180703T18Z,503889
20180703T19Z,513880
20180703T20Z,517584
20180703T21Z,517228
20180703T22Z,513272
20180703T23Z,503702
20180704T00Z,487071
20180704T01Z,468606
20180704T02Z,451715
20180704T03Z,428982
20180704T04Z,402364
20180704T05Z,375545
20180704T06Z,353343
20180704T07Z,335428
20180704T08Z,323454
20180704T09Z,315043
20180704T10Z,310826
20180704T11Z,310695
20180704T12Z,317876
20180704T13Z,340065
20180704T14Z,372108
20180704T15Z,404672
20180704T16Z,434194
20180704T17Z,455261
20180704T18Z,469228
20180704T19Z,476792
20180704T20Z,479718
20180704T21Z,480399
20180704T22Z,477734
20180704T23Z,469273
20180705T00Z,454754
20180705T01Z,438373
20180705T02Z,422651
20180705T03Z,406571
20180705T04Z,385303
20180705T05Z,362855
20180705T06Z,342292
20180705T07Z,327441
20180705T08Z,317977
20180705T09Z,314416
20180705T10Z,319094
20180705T11Z,331462
20180705T12Z,350271
20180705T13Z,375583
20180705T14Z,403580
20180705T15Z,433062
20180705T16Z,459330
20180705T17Z,480957
20180705T18Z,496357
20180705T19Z,505824
20180705T20Z,509535
20180705T21Z,510250
20180705T22Z,507672
20180705T23Z,497595
20180706T00Z,481779
20180706T01Z,465586
20180706T02Z,449753
20180706T03Z,425249
20180706T04Z,396252
20180706T05Z,370121
20180706T06Z,348758
20180706T07Z,333341
20180706T08Z,323272
20180706T09Z,319164
20180706T10Z,322335
20180706T11Z,331209
20180706T12Z,344579
20180706T13Z,363289
20180706T14Z,384300
20180706T15Z,405540
20180706T16Z,425364
20180706T17Z,440962
20180706T18Z,452627
20180706T19Z,460585
20180706T20Z,461681
20180706T21Z,458060
20180706T22Z,451852
20180706T23Z,439959
20180707T00Z,422804
20180707T01Z,404735
20180707T02Z,389303
20180707T03Z,369804
20180707T04Z,343524
20180707T05Z,318576
20180707T06Z,299917
20180707T07Z,286699
20180707T08Z,277334
20180707T09Z,272935
20180707T10Z,270272
20180707T11Z,271388
20180707T12Z,277876
20180707T13Z,295563
20180707T14Z,314143
20180707T15Z,333049
20180707T16Z,350611
20180707T17Z,365374
20180707T18Z,376921
20180707T19Z,386029
20180707T20Z,393152
20180707T21Z,399792
20180707T22Z,404081
20180707T23Z,400391
20180708T00Z,390221
20180708T01Z,375968
20180708T02Z,363156
20180708T03Z,346128
20180708T04Z,323288
20180708T05Z,300835
20180708T06Z,282907
20180708T07Z,272251
20180708T08Z,264732
20180708T09Z,260184
20180708T10Z,258389
20180708T11Z,257201
20180708T12Z,262136
20180708T13Z,278044
20180708T14Z,299453
20180708T15Z,320774
20180708T16Z,341854
20180708T17Z,361025
20180708T18Z,378080
20180708T19Z,393983
20180708T20Z,407173
20180708T21Z,419841
20180708T22Z,428926
20180708T23Z,430250
20180709T00Z,421354
20180709T01Z,406797
20180709T02Z,393377
20180709T03Z,372243
20180709T04Z,344569
20180709T05Z,320877
20180709T06Z,302809
20180709T07Z,290164
20180709T08Z,282165
20180709T09Z,280795
20180709T10Z,287105
20180709T11Z,298268
20180709T12Z,315331
20180709T13Z,338580
20180709T14Z,362784
20180709T15Z,388926
20180709T16Z,413564
20180709T17Z,435394
20180709T18Z,454589
20180709T19Z,471881
20180709T20Z,483722
20180709T21Z,493419
20180709T22Z,496735
20180709T23Z,493277
20180710T00Z,481002
20180710T01Z,461877
20180710T02Z,443827
20180710T03Z,417467
20180710T04Z,385703
20180710T05Z,356318
20180710T06Z,333107
20180710T07Z,317375
20180710T08Z,307163
20180710T09Z,302899
20180710T10Z,307972
20180710T11Z,321373
20180710T12Z,338210
20180710T13Z,360840
20180710T14Z,387611
20180710T15Z,415272
20180710T16Z,442854
20180710T17Z,465748
20180710T18Z,485128
20180710T19Z,499420
20180710T20Z,508742
20180710T21Z,514698
20180710T22Z,516174
20180710T23Z,509631
20180711T00Z,494615
20180711T01Z,475413
20180711T02Z,456611
20180711T03Z,429355
20180711T04Z,396671
20180711T05Z,367458
20180711T06Z,345150
20180711T07Z,328821
20180711T08Z,317414
20180711T09Z,313015
20180711T10Z,316922
20180711T11Z,329610
20180711T12Z,345395
20180711T13Z,367555
20180711T14Z,391523
20180711T15Z,417977
20180711T16Z,443032
20180711T17Z,464482
20180711T18Z,482806
20180711T19Z,495239
20180711T20Z,503242
20180711T21Z,507322
20180711T22Z,506316
20180711T23Z,498000
20180712T00Z,482533
20180712T01Z,464276
20180712T02Z,446369
20180712T03Z,420646
20180712T04Z,389569
20180712T05Z,363080
20180712T06Z,339610
20180712T07Z,323467
20180712T08Z,312706
20180712T09Z,307907
20180712T10Z,312614
20180712T11Z,324227
20180712T12Z,340393
20180712T13Z,360789
20180712T14Z,382285
20180712T15Z,406555
20180712T16Z,431841
20180712T17Z,453669
20180712T18Z,472460
20180712T19Z,485335
20180712T20Z,493812
20180712T21Z,498219
20180712T22Z,498001
20180712T23Z,489963
20180713T00Z,474398
20180713T01Z,457073
20180713T02Z,441096
20180713T03Z,416664
20180713T04Z,387332
20180713T05Z,359635
20180713T06Z,337601
20180713T07Z,321690
20180713T08Z,311502
20180713T09Z,307220
20180713T10Z,311811
20180713T11Z,324360
20180713T12Z,340134
20180713T13Z,360809
20180713T14Z,383591
20180713T15Z,409481
20180713T16Z,433619
20180713T17Z,454641
20180713T18Z,473481
20180713T19Z,487307
20180713T20Z,495200
20180713T21Z,498418
20180713T22Z,496878
20180713T23Z,487772
20180714T00Z,471460
20180714T01Z,452664
20180714T02Z,435939
20180714T03Z,412701
20180714T04Z,384733
20180714T05Z,357157
20180714T06Z,335615
20180714T07Z,319970
20180714T08Z,309165
20180714T09Z,302680
20180714T10Z,301040
20180714T11Z,301870
20180714T12Z,310594
20180714T13Z,329411
20180714T14Z,354950
20180714T15Z,383042
20180714T16Z,408162
20180714T17Z,428524
20180714T18Z,444247
20180714T19Z,455329
20180714T20Z,462903
20180714T21Z,467736
20180714T22Z,467868
20180714T23Z,461632
20180715T00Z,447590
20180715T01Z,432992
20180715T02Z,419703
20180715T03Z,400184
20180715T04Z,375259
20180715T05Z,350538
20180715T06Z,331398
20180715T07Z,316868
20180715T08Z,305926
20180715T09Z,299231
20180715T10Z,296380
20180715T11Z,295938
20180715T12Z,300677
20180715T13Z,320067
20180715T14Z,347680
20180715T15Z,374464
20180715T16Z,398701
20180715T17Z,419468
20180715T18Z,436992
20180715T19Z,449946
20180715T20Z,459988
20180715T21Z,468508
20180715T22Z,473200
20180715T23Z,470632
20180716T00Z,459804
20180716T01Z,445893
20180716T02Z,433674
20180716T03Z,412787
20180716T04Z,386381
20180716T05Z,360470
20180716T06Z,340578
20180716T07Z,326642
20180716T08Z,317852
20180716T09Z,315781
20180716T10Z,322388
20180716T11Z,336239
20180716T12Z,355152
20180716T13Z,377397
20180716T14Z,402843
20180716T15Z,430050
20180716T16Z,456301
20180716T17Z,479983
20180716T18Z,498377
20180716T19Z,508866
20180716T20Z,513172
20180716T21Z,514696
20180716T22Z,512308
20180716T23Z,504831
20180717T00Z,491305
20180717T01Z,475158
20180717T02Z,458118
20180717T03Z,431881
20180717T04Z,400887
20180717T05Z,371725
20180717T06Z,351532
20180717T07Z,336643
20180717T08Z,326386
20180717T09Z,323218
20180717T10Z,328979
20180717T11Z,342639
20180717T12Z,359002
20180717T13Z,379469
20180717T14Z,401620
20180717T15Z,425066
20180717T16Z,447929
20180717T17Z,466645
20180717T18Z,481392
20180717T19Z,488302
20180717T20Z,488223
20180717T21Z,486614
20180717T22Z,482958
20180717T23Z,473586
20180718T00Z,459535
20180718T01Z,443507
20180718T02Z,428806
20180718T03Z,405708
20180718T04Z,377295
20180718T05Z,351262
20180718T06Z,331869
20180718T07Z,317214
20180718T08Z,307425
20180718T09Z,303909
20180718T10Z,308734
20180718T11Z,321325
20180718T12Z,336373
20180718T13Z,353982
20180718T14Z,372913
20180718T15Z,393348
20180718T16Z,412859
20180718T17Z,429233
20180718T18Z,444334
20180718T19Z,455571
20180718T20Z,462682
20180718T21Z,467519
20180718T22Z,468350
20180718T23Z,462102
20180719T00Z,448898
20180719T01Z,431514
20180719T02Z,416654
20180719T03Z,393283
20180719T04Z,364070
20180719T05Z,338929
20180719T06Z,319574
20180719T07Z,305737
20180719T08Z,296665
20180719T09Z,293636
20180719T10Z,299195
20180719T11Z,312201
20180719T12Z,327900
20180719T13Z,345998
20180719T14Z,365653
20180719T15Z,386061
20180719T16Z,407091
20180719T17Z,425626
20180719T18Z,442652
20180719T19Z,456683
20180719T20Z,467408
20180719T21Z,473526
20180719T22Z,474288
20180719T23Z,467219
20180720T00Z,453407
20180720T01Z,437454
20180720T02Z,422778
20180720T03Z,400102
20180720T04Z,372861
20180720T05Z,347718
20180720T06Z,328265
20180720T07Z,314692
20180720T08Z,305447
20180720T09Z,302503
20180720T10Z,308025
20180720T11Z,320699
20180720T12Z,335586
20180720T13Z,354514
20180720T14Z,374308
20180720T15Z,395340
20180720T16Z,414553
20180720T17Z,429812
20180720T18Z,443506
20180720T19Z,453545
20180720T20Z,458942
20180720T21Z,461567
20180720T22Z,460514
20180720T23Z,451698
20180721T00Z,436561
20180721T01Z,421449
20180721T02Z,408974
20180721T03Z,388893
20180721T04Z,363569
20180721T05Z,341238
20180721T06Z,322774
20180721T07Z,309078
20180721T08Z,299168
20180721T09Z,293576
20180721T10Z,292540
20180721T11Z,293762
20180721T12Z,298946
20180721T13Z,314153
20180721T14Z,333796
20180721T15Z,353048
20180721T16Z,369336
20180721T17Z,382956
20180721T18Z,394029
20180721T19Z,403034
20180721T20Z,410135
20180721T21Z,414998
20180721T22Z,416373
20180721T23Z,411716
20180722T00Z,402106
20180722T01Z,391226
20180722T02Z,381284
20180722T03Z,364408
20180722T04Z,342030
20180722T05Z,321567
20180722T06Z,305765
20180722T07Z,294556
20180722T08Z,286992
20180722T09Z,281937
20180722T10Z,280189
20180722T11Z,280680
20180722T12Z,282506
20180722T13Z,298323
20180722T14Z,319793
20180722T15Z,341586
20180722T16Z,361115
20180722T17Z,378836
20180722T18Z,392775
20180722T19Z,403159
20180722T20Z,409719
20180722T21Z,415461
20180722T22Z,419468
20180722T23Z,416171
20180723T00Z,406896
20180723T01Z,396952
20180723T02Z,387681
20180723T03Z,369247
20180723T04Z,346282
20180723T05Z,325220
20180723T06Z,310520
20180723T07Z,299826
20180723T08Z,293860
20180723T09Z,293743
20180723T10Z,300637
20180723T11Z,315260
20180723T12Z,330132
20180723T13Z,348360
20180723T14Z,367202
20180723T15Z,387798
20180723T16Z,407944
20180723T17Z,424740
20180723T18Z,439582
20180723T19Z,451390
20180723T20Z,457922
20180723T21Z,461061
20180723T22Z,461342
20180723T23Z,454954
20180724T00Z,443902
20180724T01Z,432303
20180724T02Z,418882
20180724T03Z,397159
20180724T04Z,369100
20180724T05Z,343634
20180724T06Z,326553
20180724T07Z,314062
20180724T08Z,305908
20180724T09Z,304011
20180724T10Z,310268
20180724T11Z,324958
20180724T12Z,339535
20180724T13Z,356291
20180724T14Z,375372
20180724T15Z,396700
20180724T16Z,416396
20180724T17Z,432837
20180724T18Z,448225
20180724T19Z,459840
20180724T20Z,467600
20180724T21Z,472515
20180724T22Z,473162
20180724T23Z,467435
20180725T00Z,455826
20180725T01Z,442812
20180725T02Z,429003
20180725T03Z,405584
20180725T04Z,374783
20180725T05Z,350013
20180725T06Z,331192
20180725T07Z,317423
20180725T08Z,308767
20180725T09Z,305608
20180725T10Z,311471
20180725T11Z,324791
20180725T12Z,339659
20180725T13Z,356861
20180725T14Z,377661
20180725T15Z,400340
20180725T16Z,421699
20180725T17Z,440192
20180725T18Z,456284
20180725T19Z,468678
20180725T20Z,475921
20180725T21Z,479433
20180725T22Z,478845
20180725T23Z,472152
20180726T00Z,458738
20180726T01Z,443583
20180726T02Z,427240
20180726T03Z,403057
20180726T04Z,373284
20180726T05Z,347527
20180726T06Z,327637
20180726T07Z,313729
20180726T08Z,305503
20180726T09Z,302486
20180726T10Z,308665
20180726T11Z,322605
20180726T12Z,336774
20180726T13Z,354176
20180726T14Z,374690
20180726T15Z,398091
20180726T16Z,421540
20180726T17Z,440893
20180726T18Z,456865
20180726T19Z,468357
20180726T20Z,475615
20180726T21Z,478657
20180726T22Z,477399
20180726T23Z,469099
20180727T00Z,454076
20180727T01Z,438515
20180727T02Z,424787
20180727T03Z,400643
20180727T04Z,370475
20180727T05Z,344751
20180727T06Z,325448
20180727T07Z,311578
20180727T08Z,302334
20180727T09Z,299303
20180727T10Z,304606
20180727T11Z,316722
20180727T12Z,331108
20180727T13Z,350587
20180727T14Z,372487
20180727T15Z,396026
20180727T16Z,417657
20180727T17Z,435521
20180727T18Z,449999
20180727T19Z,459635
20180727T20Z,463763
20180727T21Z,465877
20180727T22Z,462539
20180727T23Z,451568
20180728T00Z,435341
20180728T01Z,418116
20180728T02Z,401629
20180728T03Z,380131
20180728T04Z,355287
20180728T05Z,331281
20180728T06Z,313143
20180728T07Z,300149
20180728T08Z,290675
20180728T09Z,285116
20180728T10Z,284749
20180728T11Z,287127
20180728T12Z,293217
20180728T13Z,309971
20180728T14Z,333288
20180728T15Z,357028
20180728T16Z,378575
20180728T17Z,395919
20180728T18Z,409625
20180728T19Z,420033
20180728T20Z,426387
20180728T21Z,429739
20180728T22Z,428787
20180728T23Z,422126
20180729T00Z,408404
20180729T01Z,394002
20180729T02Z,381975
20180729T03Z,362377
20180729T04Z,338535
20180729T05Z,316021
20180729T06Z,300150
20180729T07Z,287415
20180729T08Z,278854
20180729T09Z,273524
20180729T10Z,271367
20180729T11Z,271499
20180729T12Z,275255
20180729T13Z,289921
20180729T14Z,309871
20180729T15Z,331220
20180729T16Z,351495
20180729T17Z,369783
20180729T18Z,385603
20180729T19Z,397516
20180729T20Z,405869
20180729T21Z,412129
20180729T22Z,415534
20180729T23Z,412896
20180730T00Z,401997
20180730T01Z,390600
20180730T02Z,381659
20180730T03Z,363405
20180730T04Z,338887
20180730T05Z,316482
20180730T06Z,301219
20180730T07Z,290200
20180730T08Z,283725
20180730T09Z,282970
20180730T10Z,287789
20180730T11Z,303019
20180730T12Z,319403
20180730T13Z,337383
20180730T14Z,355394
20180730T15Z,374750
20180730T16Z,392118
20180730T17Z,406962
20180730T18Z,418916
20180730T19Z,426386
20180730T20Z,430455
20180730T21Z,431808
20180730T22Z,429721
20180730T23Z,423336
20180731T00Z,413061
20180731T01Z,403513
20180731T02Z,393083
20180731T03Z,372371
20180731T04Z,345604
20180731T05Z,323601
20180731T06Z,307207
20180731T07Z,296633
20180731T08Z,289443
20180731T09Z,288876
20180731T10Z,295883
20180731T11Z,310817
20180731T12Z,325858
20180731T13Z,340978
20180731T14Z,357223
20180731T15Z,374583
20180731T16Z,390863
20180731T17Z,404984
20180731T18Z,418414
20180731T19Z,427114
20180731T20Z,431048
20180731T21Z,433534
20180731T22Z,432722
20180731T23Z,426135
20180801T00Z,415912
20180801T01Z,407459
20180801T02Z,396098
20180801T03Z,376172
20180801T04Z,349434
20180801T05Z,326559
20180801T06Z,311197
20180801T07Z,300533
20180801T08Z,293866
20180801T09Z,292136
20180801T10Z,299369
20180801T11Z,315031
20180801T12Z,331136
20180801T13Z,346809
20180801T14Z,363222
20180801T15Z,381473
20180801T16Z,399045
20180801T17Z,414831
20180801T18Z,429162
20180801T19Z,440162
20180801T20Z,448085
20180801T21Z,452983
20180801T22Z,452977
20180801T23Z,445771
20180802T00Z,433667
20180802T01Z,422707
20180802T02Z,410394
20180802T03Z,388532
20180802T04Z,361671
20180802T05Z,337969
20180802T06Z,320334
20180802T07Z,308097
20180802T08Z,299966
20180802T09Z,298447
20180802T10Z,306016
20180802T11Z,321631
20180802T12Z,337120
20180802T13Z,352142
20180802T14Z,369952
20180802T15Z,391121
20180802T16Z,411145
20180802T17Z,428748
20180802T18Z,443399
20180802T19Z,454100
20180802T20Z,460134
20180802T21Z,463132
20180802T22Z,462449
20180802T23Z,454354
20180803T00Z,441751
20180803T01Z,430194
20180803T02Z,416133
20180803T03Z,392763
20180803T04Z,365815
20180803T05Z,342603
20180803T06Z,324774
20180803T07Z,311840
20180803T08Z,303643
20180803T09Z,301216
20180803T10Z,307815
20180803T11Z,321904
20180803T12Z,336588
20180803T13Z,352918
20180803T14Z,371961
20180803T15Z,394352
20180803T16Z,415520
20180803T17Z,434031
20180803T18Z,450194
20180803T19Z,462284
20180803T20Z,469219
20180803T21Z,472729
20180803T22Z,471921
20180803T23Z,463492
20180804T00Z,448578
20180804T01Z,432818
20180804T02Z,418405
20180804T03Z,396177
20180804T04Z,370579
20180804T05Z,345798
20180804T06Z,326918
20180804T07Z,313032
20180804T08Z,302739
20180804T09Z,297475
20180804T10Z,297026
20180804T11Z,299761
20180804T12Z,306851
20180804T13Z,323513
20180804T14Z,347916
20180804T15Z,373345
20180804T16Z,397823
20180804T17Z,418391
20180804T18Z,434944
20180804T19Z,448311
20180804T20Z,458787
20180804T21Z,466834
20180804T22Z,469849
20180804T23Z,464575
20180805T00Z,450941
20180805T01Z,435118
20180805T02Z,420842
20180805T03Z,399214
20180805T04Z,374205
20180805T05Z,351879
20180805T06Z,329382
20180805T07Z,314839
20180805T08Z,304413
20180805T09Z,297115
20180805T10Z,294128
20180805T11Z,293481
20180805T12Z,298877
20180805T13Z,317881
20180805T14Z,347074
20180805T15Z,378992
20180805T16Z,408517
20180805T17Z,434088
20180805T18Z,454168
20180805T19Z,468837
20180805T20Z,479423
20180805T21Z,486809
20180805T22Z,488865
20180805T23Z,484170
20180806T00Z,470979
20180806T01Z,456880
20180806T02Z,443209
20180806T03Z,419270
20180806T04Z,390981
20180806T05Z,364260
20180806T06Z,344161
20180806T07Z,329248
20180806T08Z,320544
20180806T09Z,317279
20180806T10Z,323447
20180806T11Z,337775
20180806T12Z,353945
20180806T13Z,374993
20180806T14Z,402052
20180806T15Z,430727
20180806T16Z,458273
20180806T17Z,481058
20180806T18Z,498889
20180806T19Z,509514
20180806T20Z,515015
20180806T21Z,516741
20180806T22Z,514653
20180806T23Z,507089
20180807T00Z,493242
20180807T01Z,478245
20180807T02Z,460616
20180807T03Z,431495
20180807T04Z,400106
20180807T05Z,373374
20180807T06Z,351898
20180807T07Z,336572
20180807T08Z,326056
20180807T09Z,322423
20180807T10Z,328716
20180807T11Z,344041
20180807T12Z,360139
20180807T13Z,377518
20180807T14Z,398911
20180807T15Z,423699
20180807T16Z,448904
20180807T17Z,471099
20180807T18Z,488547
20180807T19Z,498941
20180807T20Z,503688
20180807T21Z,504179
20180807T22Z,499667
20180807T23Z,489000
20180808T00Z,473579
20180808T01Z,459567
20180808T02Z,443576
20180808T03Z,416303
20180808T04Z,386846
20180808T05Z,361579
20180808T06Z,341574
20180808T07Z,327588
20180808T08Z,318274
20180808T09Z,315194
20180808T10Z,321699
20180808T11Z,337433
20180808T12Z,352978
20180808T13Z,369986
20180808T14Z,390380
20180808T15Z,414730
20180808T16Z,439238
20180808T17Z,460825
20180808T18Z,479521
20180808T19Z,493598
20180808T20Z,501377
20180808T21Z,505565
20180808T22Z,504429
20180808T23Z,494002
20180809T00Z,477741
20180809T01Z,462901
20180809T02Z,445334
20180809T03Z,417728
20180809T04Z,387836
20180809T05Z,359836
20180809T06Z,339769
20180809T07Z,325690
20180809T08Z,316105
20180809T09Z,312952
20180809T10Z,319762
20180809T11Z,334880
20180809T12Z,349626
20180809T13Z,367487
20180809T14Z,388272
20180809T15Z,412906
20180809T16Z,438217
20180809T17Z,460099
20180809T18Z,478135
20180809T19Z,491476
20180809T20Z,499273
20180809T21Z,502839
20180809T22Z,498890
20180809T23Z,488889
20180810T00Z,472271
20180810T01Z,457199
20180810T02Z,440201
20180810T03Z,412011
20180810T04Z,380871
20180810T05Z,355835
20180810T06Z,335641
20180810T07Z,320856
20180810T08Z,311764
20180810T09Z,308746
20180810T10Z,314871
20180810T11Z,329172
20180810T12Z,344702
20180810T13Z,361873
20180810T14Z,383330
20180810T15Z,407033
20180810T16Z,431079
20180810T17Z,450779
20180810T18Z,466545
20180810T19Z,477997
20180810T20Z,483183
20180810T21Z,484916
20180810T22Z,480809
20180810T23Z,467334
20180811T00Z,449469
20180811T01Z,433692
20180811T02Z,418746
20180811T03Z,395843
20180811T04Z,370005
20180811T05Z,345319
20180811T06Z,326033
20180811T07Z,312338
20180811T08Z,302176
20180811T09Z,296556
20180811T10Z,295850
20180811T11Z,299298
20180811T12Z,305385
20180811T13Z,320826
20180811T14Z,342947
20180811T15Z,366432
20180811T16Z,389404
20180811T17Z,408633
20180811T18Z,423250
20180811T19Z,433162
20180811T20Z,439652
20180811T21Z,442716
20180811T22Z,441041
20180811T23Z,434062
20180812T00Z,421465
20180812T01Z,407298
20180812T02Z,394482
20180812T03Z,374392
20180812T04Z,352770
20180812T05Z,333191
20180812T06Z,312387
20180812T07Z,299701
20180812T08Z,290141
20180812T09Z,284455
20180812T10Z,282683
20180812T11Z,284001
20180812T12Z,287286
20180812T13Z,303557
20180812T14Z,328487
20180812T15Z,354696
20180812T16Z,380070
20180812T17Z,403173
20180812T18Z,421982
20180812T19Z,434680
20180812T20Z,442445
20180812T21Z,446619
20180812T22Z,447088
20180812T23Z,441097
20180813T00Z,429554
20180813T01Z,417748
20180813T02Z,404952
20180813T03Z,381767
20180813T04Z,355556
20180813T05Z,333703
20180813T06Z,316604
20180813T07Z,305003
20180813T08Z,298057
20180813T09Z,296611
20180813T10Z,305352
20180813T11Z,321291
20180813T12Z,336277
20180813T13Z,351505
20180813T14Z,370770
20180813T15Z,392805
20180813T16Z,415090
20180813T17Z,435222
20180813T18Z,452628
20180813T19Z,464930
20180813T20Z,471991
20180813T21Z,475259
20180813T22Z,473686
20180813T23Z,465791
20180814T00Z,452493
20180814T01Z,439188
20180814T02Z,423595
20180814T03Z,396371
20180814T04Z,366444
20180814T05Z,340501
20180814T06Z,321423
20180814T07Z,308221
20180814T08Z,299682
20180814T09Z,297662
20180814T10Z,305007
20180814T11Z,320987
20180814T12Z,336232
20180814T13Z,351453
20180814T14Z,370436
20180814T15Z,392393
20180814T16Z,415858
20180814T17Z,436238
20180814T18Z,454441
20180814T19Z,467576
20180814T20Z,474720
20180814T21Z,477308
20180814T22Z,475966
20180814T23Z,466206
20180815T00Z,451736
20180815T01Z,440244
20180815T02Z,424841
20180815T03Z,397588
20180815T04Z,368504
20180815T05Z,342322
20180815T06Z,324048
20180815T07Z,311784
20180815T08Z,304118
20180815T09Z,301862
20180815T10Z,308733
20180815T11Z,326147
20180815T12Z,340006
20180815T13Z,356008
20180815T14Z,375690
20180815T15Z,398606
20180815T16Z,422365
20180815T17Z,444284
20180815T18Z,463484
20180815T19Z,477479
20180815T20Z,487364
20180815T21Z,492003
20180815T22Z,491618
20180815T23Z,482639
20180816T00Z,467266
20180816T01Z,454728
20180816T02Z,439447
20180816T03Z,411452
20180816T04Z,380855
20180816T05Z,356404
20180816T06Z,336622
20180816T07Z,323033
20180816T08Z,314152
20180816T09Z,311496
20180816T10Z,319448
20180816T11Z,336905
20180816T12Z,353166
20180816T13Z,367611
20180816T14Z,386221
20180816T15Z,409351
20180816T16Z,432864
20180816T17Z,453343
20180816T18Z,471818
20180816T19Z,486106
20180816T20Z,495043
20180816T21Z,499454
20180816T22Z,498345
20180816T23Z,489006
20180817T00Z,474230
20180817T01Z,462411
20180817T02Z,445772
20180817T03Z,417229
20180817T04Z,387680
20180817T05Z,363673
20180817T06Z,344236
20180817T07Z,329713
20180817T08Z,320037
20180817T09Z,317272
20180817T10Z,324615
20180817T11Z,342071
20180817T12Z,358696
20180817T13Z,372218
20180817T14Z,389353
20180817T15Z,410861
20180817T16Z,431814
20180817T17Z,449407
20180817T18Z,465139
20180817T19Z,476886
20180817T20Z,483622
20180817T21Z,485737
20180817T22Z,482162
20180817T23Z,469354
20180818T00Z,451734
20180818T01Z,437963
20180818T02Z,422792
20180818T03Z,399855
20180818T04Z,374416
20180818T05Z,351442
20180818T06Z,332474
20180818T07Z,318851
20180818T08Z,309152
20180818T09Z,304230
20180818T10Z,303587
20180818T11Z,308269
20180818T12Z,313393
20180818T13Z,328720
20180818T14Z,349425
20180818T15Z,373086
20180818T16Z,395568
20180818T17Z,414954
20180818T18Z,429428
20180818T19Z,439802
20180818T20Z,446340
20180818T21Z,448191
20180818T22Z,444819
20180818T23Z,434601
20180819T00Z,419940
20180819T01Z,408277
20180819T02Z,395387
20180819T03Z,374182
20180819T04Z,350797
20180819T05Z,329583
20180819T06Z,312362
20180819T07Z,299888
20180819T08Z,290932
20180819T09Z,285559
20180819T10Z,283812
20180819T11Z,285567
20180819T12Z,289020
20180819T13Z,302203
20180819T14Z,320457
20180819T15Z,341870
20180819T16Z,360937
20180819T17Z,378239
20180819T18Z,392822
20180819T19Z,403487
20180819T20Z,412011
20180819T21Z,417204
20180819T22Z,420046
20180819T23Z,415672
20180820T00Z,405394
20180820T01Z,398000
20180820T02Z,387377
20180820T03Z,365297
20180820T04Z,341787
20180820T05Z,320250
20180820T06Z,305526
20180820T07Z,294907
20180820T08Z,288940
20180820T09Z,289259
20180820T10Z,298493
20180820T11Z,317691
20180820T12Z,333886
20180820T13Z,345626
20180820T14Z,361150
20180820T15Z,378372
20180820T16Z,395519
20180820T17Z,410804
20180820T18Z,423754
